mined_at,created_at,year,month,day,day_of_week,hour,minute,screen_name,tweet_id,tweet_id_str,retweet_count,favorite_count,source,hashtags,urls,language,user_favourites_count,followers_count,friends_count,text
2020-06-24 17:06:47.543889,2019-12-27 17:11:23+00:00,2019,12,27,4,17,11,picnic,1210609132010704898,1210609132010704898,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@mariet_79 https://t.co/XzyBaUMdLP
2020-06-24 17:06:47.543889,2019-12-27 21:25:03+00:00,2019,12,27,4,21,25,picnic,1210672968646512647,1210672968646512647,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@MarianvdE Fijn dat je onze samenwerking met de Voedselbank zo waardeert! 😊Uiteraard geef ik je feedback van de bedankkaartjes even door aan mijn collega's. Samen maken we Picnic elke dag een beetje beter. ;) ^Valérie
2020-06-24 17:06:47.543889,2019-12-28 14:15:17+00:00,2019,12,28,5,14,15,picnic,1210927201161490432,1210927201161490432,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],es,3885,4842,5,@broekmansvenlo Verdiend! https://t.co/40ZQ81aHnO
2020-06-24 17:06:47.543889,2019-12-28 19:39:24+00:00,2019,12,28,5,19,39,picnic,1211008766939975683,1211008766939975683,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@RvDijk @broekmansvenlo https://t.co/6AUOv2ZpD6
2020-06-24 17:06:47.543889,2019-12-28 20:19:58+00:00,2019,12,28,5,20,19,picnic,1211018979055165440,1211018979055165440,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@LvTurnhout Voor zover bekend is bij ons is de brie niet teruggeroepen. Kan je ons hier even een privé berichtje over sturen? Dan zoek ik het even verder voor je uit! :) ^Valérie
2020-06-24 17:06:47.543889,2019-12-29 18:31:00+00:00,2019,12,29,6,18,31,picnic,1211353942078246912,1211353942078246912,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@marcleijten Dat is lief! En dat vindt onze bezorger vast ook. 😉 Hopelijk mogen we binnenkort weer boodschappen bij je langs brengen, de dag maakt ons niet uit! 😊 ^Valérie"
2020-06-24 17:06:47.543889,2019-12-29 21:13:22+00:00,2019,12,29,6,21,13,picnic,1211394805735006208,1211394805735006208,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@lydialos Boodschappen horen inderdaad niet ondersteboven aan te komen! :( Als je ons even een privé berichtje stuurt met je adresgegevens erin, dan pak ik je bestelling er even bij! ^Valérie"
2020-06-24 17:06:47.543889,2019-12-29 21:21:14+00:00,2019,12,29,6,21,21,picnic,1211396781705183232,1211396781705183232,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@lydialos Uiteraard! 😉 Goed om te horen dat een van mijn collega's je al te woord staat via Whatsapp! Hopelijk was het de laatste keer dat de tasjes en je boodschappen onenigheid hadden. ;) ^Valérie
2020-06-24 17:06:47.543889,2019-12-30 12:21:40+00:00,2019,12,30,0,12,21,picnic,1211623386306228224,1211623386306228224,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@EsmeNaomi Kun je ons een DM sturen? Ik kijk het graag even voor je na. ^Victor https://t.co/t2oHUvJ7Zj
2020-06-24 17:06:47.543889,2019-12-30 16:02:29+00:00,2019,12,30,0,16,2,picnic,1211678956245700608,1211678956245700608,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@nosinne Leuk berichtje! Wij worden blij van iedereen die een product of pakket af wil staan voor de Voedselbank. 💪💓^Yannick
2020-06-24 17:06:47.543889,2019-12-30 18:29:16+00:00,2019,12,30,0,18,29,picnic,1211715893463568386,1211715893463568386,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@zosaar We springen een gat in de lucht omdat het zo gezellig was. Waar is dit geweest? Dan zorgen we dat de complimenten aankomen. 😊 ^Yannick https://t.co/8SHkxJFCDy
2020-06-24 17:06:47.543889,2019-12-31 11:46:52+00:00,2019,12,31,1,11,46,picnic,1211977014212800513,1211977014212800513,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@fistsuphigh Onze bezorgers rijden een zo efficiënt mogelijke route en het kan zijn dat we hierbij door jouw straat moeten rijden. ;) Als onze chauffeur zich hierbij niet aan de verkeersregels hield dan horen we dat uiteraard graag. Stuur je ons dan even een privé berichtje? ^Valérie
2020-06-24 17:06:47.543889,2019-12-31 13:25:03+00:00,2019,12,31,1,13,25,picnic,1212001722241093632,1212001722241093632,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@IrisHoux Wij hanteren inderdaad een wachtlijst, omdat wij niet iedereen gelijk kunnen voorzien van boodschappen in verband met ruimte in onze wagentjes. Niet getreurd, elke dag komen er nieuwe wagentjes op de weg. Ik ga voor je duimen dat je snel aan de beurt bent.🤞^Victor"
2020-06-24 17:06:47.543889,2019-12-31 15:36:01+00:00,2019,12,31,1,15,36,picnic,1212034682134650880,1212034682134650880,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@brutroyyal Gelukkig maar Renate! Fijne jaarwisseling. ^Victor https://t.co/MQrUu4kAjj
2020-06-24 17:06:47.543889,2020-01-02 08:12:51+00:00,2020,1,2,3,8,12,picnic,1212647930080968704,1212647930080968704,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@DrGonzoRoyale Wat jammer om te horen dat er veel producten niet leverbaar waren. Wij zijn er van op de hoogte en zijn druk in gesprek met de leverancier om dit op korte termijn op te lossen. Excuses voor het ongemak! ^Victor
2020-06-24 17:06:47.543889,2020-01-02 08:13:02+00:00,2020,1,2,3,8,13,picnic,1212647977405292545,1212647977405292545,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@fleurvanarkel Wat jammer om te horen dat er veel producten niet leverbaar waren. Wij zijn er van op de hoogte en zijn druk in gesprek met de leverancier om dit op korte termijn op te lossen. Excuses voor het ongemak! ^Victor
2020-06-24 17:06:47.543889,2020-01-02 08:14:14+00:00,2020,1,2,3,8,14,picnic,1212648281962164224,1212648281962164224,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@Suzjuh Wat jammer dat wij nog niet bij jou bezorgen :(. Niet getreurd wij breiden snel uit, dus wie weet ook binnenkort in Zwanenburg. Je kan je wel vast aanmelden zodat wij je op de hoogte kunnen houden over eventuele ontwikkelingen. ^Victor"
2020-06-24 17:06:47.543889,2020-01-02 08:15:00+00:00,2020,1,2,3,8,15,picnic,1212648473566285824,1212648473566285824,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@bevanpe Wat jammer dat je niks meer kon toevoegen aan je winkelmandje. Kun je ons een PM sturen met je postcode en huisnummer? Dan kijk ik het graag even na. ^Victor
2020-06-24 17:06:47.543889,2020-01-02 15:39:19+00:00,2020,1,2,3,15,39,picnic,1212760289353125888,1212760289353125888,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@naomivanzaanen Het zal nu allemaal weer moeten werken ! ^Victor
2020-06-24 17:06:47.543889,2020-01-02 20:20:58+00:00,2020,1,2,3,20,20,picnic,1212831168288186368,1212831168288186368,1,1.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@StefanCharon24 Kijk, zo horen we het graag natuurlijk! Hopelijk mogen we snel weer boodschappen bij je langs brengen. :D ^Valérie"
2020-06-24 17:06:47.543889,2020-01-02 20:26:19+00:00,2020,1,2,3,20,26,picnic,1212832514131279872,1212832514131279872,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@joopjr Oei, het is niet de bedoeling dat je bonnetje niet klopt. ;) Als je ons even een PM stuurt met je adresgegevens, dan kijk ik het graag even voor je na! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-02 20:38:33+00:00,2020,1,2,3,20,38,picnic,1212835593853579264,1212835593853579264,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@joopjr Wat balen, in een privé gesprekje help ik je graag even verder! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-02 20:44:54+00:00,2020,1,2,3,20,44,picnic,1212837192281870336,1212837192281870336,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@kayotickitchen Wat balen dat je niet het bezorgmoment hebt kunnen kiezen waar je je pijlen op gericht had. Je was waarschijnlijk niet de enige met dit goede idee. ;) Hopelijk kan je de volgende keer weer het bezorgmoment kiezen dat je in gedachten had! ^Valérie
2020-06-24 17:06:47.543889,2020-01-02 20:57:46+00:00,2020,1,2,3,20,57,picnic,1212840429194006528,1212840429194006528,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@kayotickitchen Als ik het bezorgmoment voor je aan had kunnen passen dan had ik dat uiteraard graag voor je gedaan! Jammer dat je er zo over denkt. :( ^Valérie
2020-06-24 17:06:47.543889,2020-01-02 21:29:37+00:00,2020,1,2,3,21,29,picnic,1212848442705432576,1212848442705432576,1,1.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@StefanCharon24 https://t.co/HgP8iA2oiI
2020-06-24 17:06:47.543889,2020-01-03 08:03:01+00:00,2020,1,3,4,8,3,picnic,1213007843739262980,1213007843739262980,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@miesjewiesje Wat jammer dat we nog niet bij jou bezorgen, helaas weten we nog niet wanneer we in Oisterwijk komen bezorgen :(. Als je je ingeschreven hebt, ontvang je wel een mailtje als het zover is! Hopelijk tot snel :) ^Nadien"
2020-06-24 17:06:47.543889,2020-01-03 08:28:43+00:00,2020,1,3,4,8,28,picnic,1213014313373442048,1213014313373442048,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@DJneo We hebben 48 hubs die verspreidt zitten over het gehele land. In 1 stad kunnen er bijvoorbeeld 4 hubs zitten (noord, oost, zuid en west) net hoe groot de stad is en waar we al bezorgen. Voor verdere vragen hoor ik graag van je!"
2020-06-24 17:06:47.543889,2020-01-03 09:08:58+00:00,2020,1,3,4,9,8,picnic,1213024439769669633,1213024439769669633,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@Arie Alle feedback is welkom! Je kunt ons altijd een DM sturen om een gesprek aan te gaan privé. Ik ben benieuwd waar je precies op doelt :). ^Nadien.
2020-06-24 17:06:47.543889,2020-01-03 16:36:21+00:00,2020,1,3,4,16,36,picnic,1213137029141323777,1213137029141323777,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@AdeHooge2 We zetten natuurlijk zoveel autootjes in als mogelijk! Wachten is natuurlijk nooit leuk, we gaan gelijk voor je aan de slag 😉 ^Yannick"
2020-06-24 17:06:47.543889,2020-01-03 21:01:16+00:00,2020,1,3,4,21,1,picnic,1213203698534494209,1213203698534494209,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@groentuinhek Geluk bij een ongeluk! ;) Je mag de boodschappen houden. Hopelijk kan je er wat lekkers mee maken. ^Yannick
2020-06-24 17:06:47.543889,2020-01-03 21:19:36+00:00,2020,1,3,4,21,19,picnic,1213208311463591943,1213208311463591943,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@GeenCisca Hmm, dat lijkt niet helemaal goed te gaan Francisca! Kan je ons even een PM sturen met je postcode en huisnummer? Dan kijk ik even met je mee! ^Yannick"
2020-06-24 17:06:47.543889,2020-01-03 21:20:52+00:00,2020,1,3,4,21,20,picnic,1213208630104907776,1213208630104907776,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@dkho87 Ik snap dat dat onhandig is! Ben je er inmiddels doorheen gekomen? ^Yannick
2020-06-24 17:06:47.543889,2020-01-03 21:35:16+00:00,2020,1,3,4,21,35,picnic,1213212253337591810,1213212253337591810,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@dkho87 Het was erg druk op onze telefoon, maar er lijkt hier inderdaad iets niet goed te zijn gegaan. Ik ga het graag even voor je uitzoeken. Kan je mij hier in PM wat meer over vertellen? ^Yannick"
2020-06-24 17:06:47.543889,2020-01-04 20:53:53+00:00,2020,1,4,5,20,53,picnic,1213564229636284419,1213564229636284419,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@JochemOdinot Vervelend dat je niet meer kunt bestellen Jochem. Excuses hiervoor! Het is wat sneller gegaan dan verwacht. We werken er hard aan om dit in de toekomst te voorkomen. Hopelijk is er nog een ander beschikbaar moment voor je! ^Jordan
2020-06-24 17:06:47.543889,2020-01-05 10:05:45+00:00,2020,1,5,6,10,5,picnic,1213763507122049025,1213763507122049025,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@076Dennis Heb je goed naar de versheid garantie gekeken bij het product in de app? Hierbij worden de dagen aangegeven hoe lang het minimaal houdbaar moet zijn. Mocht dit niet overeenkomen, wil je dan een PM sturen met je postcode en huisnummer? ^Victor"
2020-06-24 17:06:47.543889,2020-01-05 10:30:49+00:00,2020,1,5,6,10,30,picnic,1213769816420605953,1213769816420605953,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@076Dennis Als je op het product klikt dan zie je alle informatie over het product. Er staat +5 dagen bij. Dit betekent als jij het op vrijdag hebt ontvangen dat het tot woensdag minstens goed is. Kun je ons een PM sturen met je postcode en huisnummer? ^Victor
2020-06-24 17:06:47.543889,2020-01-05 11:28:43+00:00,2020,1,5,6,11,28,picnic,1213784388481236993,1213784388481236993,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@dennusb Helaas zijn deze voor nu eruit. Wel komen er nieuwe recepten binnenkort dus ik raad je aan om het in de gaten te houden 😌. ^Victor
2020-06-24 17:06:47.543889,2020-01-05 15:44:08+00:00,2020,1,5,6,15,44,picnic,1213848666546552833,1213848666546552833,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@ivkippersluis Het klopt inderdaad dat de wachtlijst erg hoog is in Utrecht en omstreken. Dit vinden wij ook erg jammer, maar helaas kunnen wij qua capaciteit niet volledig aan de vraag voldoen. Echter, doen wij wel ons best om de capaciteit te vergroten. Nog even geduld. ^Victor"
2020-06-24 17:06:47.543889,2020-01-05 17:51:59+00:00,2020,1,5,6,17,51,picnic,1213880839228051457,1213880839228051457,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@MikeMeisterNL Oei, dat ziet er inderdaad uit als een groene bedoeling. :( Sorry hiervoor! Ik zet het graag even voor je recht, zou je ons een privé berichtje kunnen sturen met je adres gegevens erin? Dan pak ik je bestelling er even bij! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-05 20:41:01+00:00,2020,1,5,6,20,41,picnic,1213923376164671491,1213923376164671491,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@kate_devries We doen ons uiterste best om deze weer zo snel mogelijk in onze winkel aan te bieden, maar we zijn hier afhankelijk van de leverancier/producent van deze producten. Hopelijk komen ze weer snel terug, zodat je ze kan bestellen! :) ^Valérie"
2020-06-24 17:06:47.543889,2020-01-05 20:48:56+00:00,2020,1,5,6,20,48,picnic,1213925369721565186,1213925369721565186,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@kate_devries Daarnaast hoop ik dat de voorgestelde alternatieve producten iets voor je zijn. Zo heb je toch iets in huis dat erop lijkt. :) ^Valérie
2020-06-24 17:06:47.543889,2020-01-05 21:15:01+00:00,2020,1,5,6,21,15,picnic,1213931935564742656,1213931935564742656,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@DrGonzoRoyale Wij nemen inderdaad flessen mee behalve die van de Lidl en de Aldi. Als je ons even een berichtje stuurt met je adresgegevens erin, kan ik even kijken wat ik voor jou en je flessen kan betekenen. 🤪 ^Valérie"
2020-06-24 17:06:47.543889,2020-01-05 21:40:10+00:00,2020,1,5,6,21,40,picnic,1213938264408821761,1213938264408821761,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@DrGonzoRoyale https://t.co/GQZ2SYWBm0
2020-06-24 17:06:47.543889,2020-01-06 08:09:24+00:00,2020,1,6,0,8,9,picnic,1214096616220766208,1214096616220766208,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@windowsFTW Dat zou inderdaad een betere optie zijn! Kun je ons een PM sturen met je postcode en huisnummer? Dan zal ik een notitie bij je account plaatsen. Alvast bedankt! ^Victor https://t.co/l0PtTHyXAc
2020-06-24 17:06:47.543889,2020-01-06 09:57:49+00:00,2020,1,6,0,9,57,picnic,1214123898079522817,1214123898079522817,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@dennusb Het is inderdaad erg jammer dat er veel producten niet leverbaar zijn, excuses. Wij zijn hiervan op de hoogte en zijn druk in gesprek met de leverancier om dit op te lossen. Ik verwacht dat het weer op voorraad is in de loop van de week. ^Victor"
2020-06-24 17:06:47.543889,2020-01-06 15:08:30+00:00,2020,1,6,0,15,8,picnic,1214202086314905601,1214202086314905601,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@CarolaLa4 Wat jammer om te horen dat wij het hondenvoer niet kunnen leveren. Helaas kwamen wij er net pas achter, anders hadden wij je uiteraard vanochtend al op de hoogte gesteld. Ik hoop dat er toch nog iets anders te vinden is voor je hond en excuses voor het ongemak. ^Victor https://t.co/bdqeMJ7PIN"
2020-06-24 17:06:47.543889,2020-01-06 16:30:30+00:00,2020,1,6,0,16,30,picnic,1214222722974261249,1214222722974261249,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@MaxJoling Balen dat we iets niet konden leveren maar wel fijn dat ons voorgestelde alternatief je zo bevalt! Zo heb je toch iets in huis dat er op lijkt. ;) Je zal dit aankoopbedrag binnen 10 werkdagen van ons teruggestort krijgen.😊 Hopelijk tot snel! ^Valérie
2020-06-24 17:06:47.543889,2020-01-06 16:34:40+00:00,2020,1,6,0,16,34,picnic,1214223769998372864,1214223769998372864,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@MaxJoling https://t.co/ITySZqz51A
2020-06-24 17:06:47.543889,2020-01-06 16:41:12+00:00,2020,1,6,0,16,41,picnic,1214225413603577858,1214225413603577858,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@groentuinhek Oei, dat ziet eruit als een kink in de betalingskabel. ;) Als je ons even een privé berichtje stuurt met je adresgegevens erin, dan kijk ik graag even met je mee! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-06 18:56:38+00:00,2020,1,6,0,18,56,picnic,1214259497226719234,1214259497226719234,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@renealkema Kijk, zo horen we het uiteraard graag. Leuk dat we binnenkort weer bij je mogen langskomen om je boodschappen langs te brengen!😊 ^Valérie https://t.co/wbl5cCbwMH"
2020-06-24 17:06:47.543889,2020-01-06 20:28:15+00:00,2020,1,6,0,20,28,picnic,1214282552002908162,1214282552002908162,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@MaxJoling Yes, zo zien we het graag! We zien je volgende bestelling graag tegemoet. 😉 ^Valérie https://t.co/J4ZEzL3K20"
2020-06-24 17:06:47.543889,2020-01-06 20:35:35+00:00,2020,1,6,0,20,35,picnic,1214284399442874368,1214284399442874368,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@MaxJoling Oeps, dat is minder! 😟 Zou je me even je postcode en huisnummer in een PM willen sturen? Dan pak ik het gelijk even voor je op! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-06 20:58:35+00:00,2020,1,6,0,20,58,picnic,1214290184637992961,1214290184637992961,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@37Neelram Dat mag je zeker! Wij verhuizen samen met je mee naar Rotterdam Nesselande, ik zie dat we daar ook bezorgen. 😉 Je kan je adres zelf wijzigen in de app als je eenmaal bent verhuisd! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-06 21:08:22+00:00,2020,1,6,0,21,8,picnic,1214292648967708684,1214292648967708684,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@37Neelram https://t.co/ADIEYMzcao
2020-06-24 17:06:47.543889,2020-01-06 21:59:21+00:00,2020,1,6,0,21,59,picnic,1214305477888217089,1214305477888217089,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@AroundSeven https://t.co/GxS9qKQzae
2020-06-24 17:06:47.543889,2020-01-07 08:45:14+00:00,2020,1,7,1,8,45,picnic,1214468020178948097,1214468020178948097,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@Witigo Goedemorgen! Zou je de e-mail met de link kunnen openen via de tablet? Ik ga er vanuit dat het dan wel moet lukken, want dan zou de app automatisch moeten openen. Laat je me weten of het gelukt is? ^Mylène"
2020-06-24 17:06:47.543889,2020-01-07 12:09:46+00:00,2020,1,7,1,12,9,picnic,1214519492463747073,1214519492463747073,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@Witigo Ik stuur je even een privéberichtje! ^Mylène
2020-06-24 17:06:47.543889,2020-01-07 20:24:43+00:00,2020,1,7,1,20,24,picnic,1214644050554429442,1214644050554429442,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@Patatman1 https://t.co/57XWfgPA6m
2020-06-24 17:06:47.543889,2020-01-08 08:12:50+00:00,2020,1,8,2,8,12,picnic,1214822253243842560,1214822253243842560,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@hunsiebunsie Helaas is daar voor nu nog niks over bekend. Je kan je wel vast aanmelden, zo kunnen wij je op de hoogte houden over eventuele vorderingen. ^Victor"
2020-06-24 17:06:47.543889,2020-01-08 12:05:44+00:00,2020,1,8,2,12,5,picnic,1214880865743974402,1214880865743974402,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@moniekie64 Oei, ik heb jouw appje nog niet voorbij zien komen. ;) Ik ga mijn collega's even attenderen op jouw appje! ^Valérie"
2020-06-24 17:06:47.543889,2020-01-08 15:33:03+00:00,2020,1,8,2,15,33,picnic,1214933039698055169,1214933039698055169,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@37Neelram @Zoutdropje Wat jammer dat wij nog niet bij jou bezorgen :(. Wanneer wel durf ik helaas niet te zeggen. Wij doen ons best om zoveel mogelijk gebieden erbij te krijgen. Je kan je wel vast aanmelden zodat wij je op de hoogte kunnen houden. Ik ga voor je duimen! ^Victor.
2020-06-24 17:06:47.543889,2020-01-08 17:11:29+00:00,2020,1,8,2,17,11,picnic,1214957810234118145,1214957810234118145,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@Aukje1985 Bedankt voor het doorgeven Aukje! Dit lijkt me niet helemaal de bedoeling, maar gelukkig is het goed afgelopen. Ik zal het als feedback doorgeven aan de bezorger. ^Mylène"
2020-06-24 17:06:47.543889,2020-01-08 20:03:45+00:00,2020,1,8,2,20,3,picnic,1215001163986350081,1215001163986350081,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@AdeHooge2 Wat balen zeg, sorry hiervoor Armin! We zijn achter de schermen hard bezig met groeien zodat we dit soort onaangename verrassingen kunnen voorkomen. Hopelijk is er nog een ander bezorgmoment deze week waarop we bij je langs mogen komen. ^Mylène"
2020-06-24 17:06:47.543889,2020-01-09 17:20:45+00:00,2020,1,9,3,17,20,picnic,1215322531718160389,1215322531718160389,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@mauritskorse @home_assistant Dat zou erg handig zijn Maurits! 😄 Ik zet hem door naar onze app-ontwikkelaars. ^Jordan
2020-06-24 17:06:47.543889,2020-01-09 17:21:50+00:00,2020,1,9,3,17,21,picnic,1215322802082996234,1215322802082996234,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@hugon1976 Oei.. dat is uiteraard niet de bedoeling! Excuses hiervoor. Zou je ons een privébericht willen sturen? Ik ontvang hier graag wat meer informatie over zodat ik het verder kan oppakken. ^Jordan
2020-06-24 17:06:47.543889,2020-01-09 20:24:53+00:00,2020,1,9,3,20,24,picnic,1215368867192737796,1215368867192737796,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@rogerclaessen Ik kijk het graag verder voor je na! Kun je ons daarvoor een privébericht sturen? Dan help ik je verder. ^Jordan
2020-06-24 17:06:47.543889,2020-01-09 20:31:48+00:00,2020,1,9,3,20,31,picnic,1215370610274119681,1215370610274119681,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@rogerclaessen Dit kan helaas niet. Als het goed is, kun je ons ook een berichtje sturen zonder te volgen 🤔"
